"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-16",,,"25.7","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-17",,,"25.9","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-18",,,"26.3","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-19",,,"26.9","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-20",,,"26.7","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-21",,,"26.9","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-22",,,"26.8","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-23",,,"27.1","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-24",,,"27.2","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-25",,,"25.4","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-26",,,"26.3","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-27",,,"26.9","H,,S",,,,
"BR039402250","JOAO PESSOA, BR","-7.1","-34.867","66.0","2018-02-28",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-02",,,"28.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-03",,,"26.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-04",,,"23.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-05",,,"24.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-06",,,"25.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-07",,,"21.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-08",,,"20.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-09",,,"24.0","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-10",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-11",,,"26.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-12",,,"23.1","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-13",,,"22.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-14",,,"25.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-15",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-16",,,"25.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-17",,,"27.6","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-18",,,"28.0","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-19",,,"25.7","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-20",,,"24.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-21",,,"25.5","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-22",,,"25.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-23",,,"26.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-24",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-25",,,"26.0","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-26",,,"24.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-27",,,"24.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-28",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-29",,,"23.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-30",,,"21.0","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-01-31",,,"23.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-01",,,"24.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-02",,,"24.7","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-03",,,"24.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-04",,,"23.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-05",,,"22.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-06",,,"22.8","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-07",,,"23.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-08",,,"25.1","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-09",,,"27.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-10",,,"25.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-11",,,"26.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-12",,,"26.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-13",,,"24.0","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-14",,,"23.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-15",,,"22.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-16",,,"23.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-17",,,"22.5","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-18",,,"21.4","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-19",,,"23.6","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-20",,,"26.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-21",,,"25.9","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-22",,,"25.6","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-23",,,"25.1","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-24",,,"23.2","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-25",,,"23.1","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-26",,,"22.3","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-27",,,"24.1","H,,S",,,,
"BR00E2-0220","TAUBATE, BR","-23.017","-45.567","577.0","2018-02-28",,,"24.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-01",,,"24.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-02",,,"22.7","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-03",,,"22.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-04",,,"25.7","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-05",,,"25.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-06",,,"21.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-07",,,"20.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-08",,,"21.0","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-09",,,"23.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-10",,,"24.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-11",,,"24.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-12",,,"20.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-13",,,"23.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-14",,,"24.8","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-15",,,"24.0","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-16",,,"25.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-17",,,"24.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-18",,,"27.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-19",,,"25.8","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-20",,,"25.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-21",,,"25.5","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-22",,,"25.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-23",,,"27.4","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-24",,,"26.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-25",,,"25.7","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-26",,,"23.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-27",,,"25.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-28",,,"24.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-29",,,"24.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-30",,,"22.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-01-31",,,"24.4","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-01",,,"24.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-02",,,"25.4","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-03",,,"26.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-04",,,"25.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-05",,,"23.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-06",,,"24.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-07",,,"24.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-08",,,"26.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-09",,,"27.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-10",,,"26.8","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-11",,,"27.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-12",,,"26.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-13",,,"26.6","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-14",,,"22.7","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-15",,,"23.4","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-16",,,"24.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-17",,,"25.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-18",,,"22.7","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-19",,,"24.4","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-20",,,"24.5","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-21",,,"26.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-22",,,"26.2","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-23",,,"27.3","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-24",,,"26.1","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-25",,,"25.9","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-26",,,"24.0","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-27",,,"23.5","H,,S",,,,
"BR00C4-0630","PIRASSUNUNGA, BR","-21.983","-47.333","600.0","2018-02-28",,,"26.3","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-01",,,"24.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-02",,,"25.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-03",,,"24.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-04",,,"23.7","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-05",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-06",,,"23.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-07",,,"19.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-08",,,"19.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-09",,,"21.5","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-10",,,"23.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-11",,,"23.9","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-12",,,"21.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-13",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-14",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-15",,,"23.9","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-16",,,"22.9","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-17",,,"24.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-18",,,"25.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-19",,,"23.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-20",,,"22.7","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-21",,,"23.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-22",,,"24.0","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-23",,,"24.5","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-24",,,"24.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-25",,,"25.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-26",,,"23.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-27",,,"22.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-28",,,"23.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-29",,,"23.0","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-30",,,"20.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-01-31",,,"20.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-01",,,"21.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-02",,,"22.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-03",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-04",,,"21.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-05",,,"21.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-06",,,"21.1","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-07",,,"22.7","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-08",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-09",,,"25.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-10",,,"24.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-11",,,"25.0","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-12",,,"25.9","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-13",,,"22.3","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-14",,,"21.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-15",,,"21.7","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-16",,,"22.5","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-17",,,"21.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-18",,,"20.9","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-19",,,"22.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-20",,,"24.4","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-21",,,"25.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-22",,,"24.8","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-23",,,"23.7","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-24",,,"22.2","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-25",,,"22.0","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-26",,,"22.0","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-27",,,"22.6","H,,S",,,,
"BR00E2-0320","SAO JOSE DOS CAMPOS, BR","-23.217","-45.85","646.0","2018-02-28",,,"23.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-01",,,"35.1","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-02",,,"36.3","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-03",,,"35.4","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-04",,,"34.5","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-05",,,"34.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-06",,,"35.2","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-07",,,"34.2","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-08",,,"34.7","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-09",,,"34.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-10",,,"33.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-11",,,"32.4","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-12",,,"33.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-13",,,"33.3","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-14",,,"31.8","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-15",,,"32.3","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-16",,,"33.4","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-17",,,"34.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-18",,,"35.5","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-19",,,"32.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-20",,,"33.5","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-21",,,"34.7","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-22",,,"33.1","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-23",,,"33.8","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-24",,,"33.8","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-25",,,"33.5","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-26",,,"32.4","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-27",,,"33.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-28",,,"34.1","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-29",,,"33.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-30",,,"34.0","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-01-31",,,"34.7","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-01",,,"33.8","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-02",,,"35.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-03",,,"35.0","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-04",,,"33.9","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-05",,,"34.6","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-06",,,"35.4","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-07",,,"34.0","H,,S",,,,
"BR038837530","PAULO AFONSO, BR","-9.4","-38.217","269.0","2018-02-08",,,"35.4","H,,S",,,,
