--------------------
BDMEP - INMET
--------------------
Estação           : ARCOVERDE - PE (OMM: 82890)
Latitude  (graus) : -8.41
Longitude (graus) : -37.08
Altitude  (metros): 680.70
Estação Operante
Inicio de operação: 01/02/1973
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82890;11/09/2015;1200;0;;16.8;;;
82890;12/09/2015;0000;;32.4;;9.4;93.25;
82890;12/09/2015;1200;0;;18.1;;;
82890;13/09/2015;0000;;31.2;;10.9;91.5;
82890;13/09/2015;1200;0;;18.9;;;
82890;14/09/2015;0000;;32.2;;9.8;78.75;
82890;14/09/2015;1200;0;;19.1;;;
82890;15/09/2015;0000;;28.8;;5.8;94.75;
82890;15/09/2015;1200;0;;19.5;;;
82890;16/09/2015;0000;;30.2;;8.6;76.75;
82890;16/09/2015;1200;0;;17;;;
82890;17/09/2015;0000;;27.4;;5.9;96;
82890;17/09/2015;1200;0;;17.9;;;
82890;18/09/2015;0000;;29.2;;8.1;75.5;
82890;18/09/2015;1200;15;;17.7;;;
82890;19/09/2015;0000;;30.8;;10.9;74.5;
82890;19/09/2015;1200;0;;16.4;;;
82890;20/09/2015;0000;;31;;10.8;78.75;
82890;20/09/2015;1200;0;;18.5;;;
82890;21/09/2015;0000;;31.4;;10.8;87.5;
82890;21/09/2015;1200;0;;18.1;;;
82890;22/09/2015;0000;;31.4;;10.9;72.75;
82890;22/09/2015;1200;0;;19.3;;;
82890;23/09/2015;0000;;31.8;;10.3;72.75;
82890;23/09/2015;1200;0;;18.5;;;
82890;24/09/2015;0000;;31.4;;9.5;73.5;
82890;24/09/2015;1200;0;;18.9;;;
82890;25/09/2015;0000;;32.4;;10.8;73.25;
82890;25/09/2015;1200;0;;18.5;;;
82890;26/09/2015;0000;;33.2;;10.8;72.5;
82890;26/09/2015;1200;0;;17.5;;;
82890;27/09/2015;0000;;31.4;;10.5;71.75;
82890;27/09/2015;1200;0;;18.1;;;
82890;28/09/2015;0000;;32.8;;11.1;67.25;
82890;28/09/2015;1200;0;;17.3;;;
82890;29/09/2015;0000;;31.5;;11;68.5;
82890;29/09/2015;1200;0;;17.5;;;
82890;30/09/2015;0000;;31.4;;10.5;71.25;
82890;30/09/2015;1200;0;;18.3;;;
82890;01/10/2015;0000;;31.4;;10.7;76;
82890;01/10/2015;1200;0;;19.3;;;
82890;02/10/2015;0000;;31.6;;10.7;78;
82890;02/10/2015;1200;0;;18.7;;;
82890;03/10/2015;0000;;31.6;;10.3;81;
82890;03/10/2015;1200;0;;18.9;;;
82890;04/10/2015;0000;;34;;11.1;79;
82890;04/10/2015;1200;0;;18.1;;;
82890;05/10/2015;0000;;34.4;;10.7;74;
82890;05/10/2015;1200;0;;18.3;;;
82890;06/10/2015;0000;;31.2;;4.7;80;
82890;06/10/2015;1200;0;;21.7;;;
82890;07/10/2015;0000;;31.6;;10.3;79;
82890;07/10/2015;1200;0;;20.5;;;
82890;08/10/2015;0000;;28.4;;8.7;85;
82890;08/10/2015;1200;0;;18.1;;;
82890;09/10/2015;0000;;30.2;;8.3;90;
82890;09/10/2015;1200;0;;19.1;;;
82890;10/10/2015;0000;;30.2;;10;84;
82890;10/10/2015;1200;0;;19.1;;;
82890;11/10/2015;0000;;30.8;;11.1;79;
82890;11/10/2015;1200;0;;17.9;;;
82890;12/10/2015;0000;;30.8;;10.5;77;
82890;12/10/2015;1200;0;;18.7;;;
82890;13/10/2015;0000;;31.4;;9.7;82;
82890;13/10/2015;1200;0;;17.9;;;
82890;14/10/2015;0000;;30.6;;8.1;84;
82890;14/10/2015;1200;0;;20.3;;;
82890;15/10/2015;0000;;29;;9.1;80;
82890;15/10/2015;1200;0;;19.3;;;
82890;16/10/2015;0000;;30.4;;10;80;
82890;16/10/2015;1200;0;;18.3;;;
82890;17/10/2015;0000;;32;;11.4;82;
82890;17/10/2015;1200;0;;18.3;;;
82890;18/10/2015;0000;;33.4;;10.7;85;
82890;18/10/2015;1200;0;;19.7;;;
82890;19/10/2015;0000;;31.6;;11.1;82;
82890;19/10/2015;1200;0;;19.5;;;
82890;20/10/2015;0000;;32.4;;10.2;87;
82890;20/10/2015;1200;0;;19.3;;;
82890;21/10/2015;0000;;35;;11.5;76;
82890;21/10/2015;1200;0;;18.5;;;
82890;22/10/2015;0000;;34.4;;10.7;79;
82890;22/10/2015;1200;0;;18.7;;;
82890;23/10/2015;0000;;33;;9.5;73;
82890;23/10/2015;1200;0;;19.5;;;
82890;24/10/2015;0000;;32.8;;9.4;71;
82890;24/10/2015;1200;0;;18.7;;;
82890;25/10/2015;0000;;32.6;;10.3;76;
82890;25/10/2015;1200;0;;18.1;;;
82890;26/10/2015;0000;;32.6;;11.1;78;
82890;26/10/2015;1200;0;;19.3;;;
82890;27/10/2015;0000;;32.4;;11.2;68;
82890;27/10/2015;1200;0;;18.1;;;
82890;28/10/2015;0000;;33.4;;10.8;74;
82890;28/10/2015;1200;0;;18.1;;;
82890;29/10/2015;0000;;34;;11.6;73;
82890;29/10/2015;1200;0;;18.9;;;
82890;30/10/2015;0000;;32.6;;8;74;
82890;30/10/2015;1200;0;;20.3;;;
82890;31/10/2015;0000;;28.6;;0.8;78;
82890;31/10/2015;1200;0;;19.7;;;
82890;01/11/2015;0000;;31;;9.8;69;
82890;01/11/2015;1200;0;;18.9;;;
82890;02/11/2015;0000;;31.4;;11.2;71.75;
82890;02/11/2015;1200;0;;18.7;;;
82890;03/11/2015;0000;;31.2;;9.1;71.5;
82890;03/11/2015;1200;0;;20.1;;;
82890;04/11/2015;0000;;31.4;;10;68.5;
82890;04/11/2015;1200;0;;19.3;;;
82890;05/11/2015;0000;;34.4;;10.4;81.75;
82890;05/11/2015;1200;0;;19.7;;;
82890;06/11/2015;0000;;36;;11.3;58.75;
82890;06/11/2015;1200;0;;19.1;;;
82890;07/11/2015;0000;;34;;11.1;68.5;
82890;07/11/2015;1200;0;;18.7;;;
82890;08/11/2015;0000;;32.2;;11.5;70.25;
82890;08/11/2015;1200;0;;19.3;;;
82890;09/11/2015;0000;;32.2;;8.9;69.5;
82890;09/11/2015;1200;0;;19.3;;;
82890;10/11/2015;0000;;31.4;;10.7;75.75;
82890;10/11/2015;1200;0;;20.7;;;
82890;11/11/2015;0000;;32;;11.6;78.75;
82890;11/11/2015;1200;0;;18.1;;;
82890;12/11/2015;0000;;33;;11.6;63.5;
82890;12/11/2015;1200;0;;18.3;;;
82890;13/11/2015;0000;;35;;9.9;63.5;
82890;13/11/2015;1200;0;;18.7;;;
82890;14/11/2015;0000;;35;;11.7;59;
82890;14/11/2015;1200;0;;20.1;;;
82890;15/11/2015;0000;;33.3;;7.6;67.75;
82890;15/11/2015;1200;0;;19.9;;;
82890;16/11/2015;0000;;34;;11.6;65.75;
82890;16/11/2015;1200;0;;20.1;;;
82890;17/11/2015;0000;;34.2;;11.3;70.75;
82890;17/11/2015;1200;0;;18.9;;;
82890;18/11/2015;0000;;35;;9.7;67.5;
82890;18/11/2015;1200;0;;16.8;;;
82890;19/11/2015;0000;;35;;9.5;64;
82890;19/11/2015;1200;0;;17;;;
82890;20/11/2015;0000;;35.4;;11;59.5;
82890;20/11/2015;1200;0;;17.7;;;
82890;21/11/2015;0000;;36;;11.6;62.75;
82890;21/11/2015;1200;0;;18.5;;;
82890;22/11/2015;0000;;34.8;;11.6;63.75;
82890;22/11/2015;1200;0;;19.9;;;
82890;23/11/2015;0000;;35;;11.7;62.5;
82890;23/11/2015;1200;0;;19.3;;;
82890;24/11/2015;0000;;35.4;;10.4;65.75;
82890;24/11/2015;1200;0;;19.3;;;
82890;25/11/2015;0000;;35;;10.1;64.25;
82890;25/11/2015;1200;0;;19.5;;;
82890;26/11/2015;0000;;35.8;;10.6;60;
82890;26/11/2015;1200;0;;20.1;;;
82890;27/11/2015;0000;;35.8;;11.5;60.5;
82890;27/11/2015;1200;0;;20.9;;;
82890;28/11/2015;1200;0;;20.5;;;
82890;30/11/2015;0000;;34.6;;;68.25;
82890;30/11/2015;1200;0;;18.7;;;
82890;01/12/2015;0000;;33.2;;11;78.75;
82890;01/12/2015;1200;0;;20.3;;;
82890;02/12/2015;0000;;34;;11.2;71;
82890;02/12/2015;1200;0;;19.7;;;
82890;03/12/2015;0000;;34.8;;11.6;54.25;
82890;03/12/2015;1200;0;;18.3;;;
82890;04/12/2015;0000;;36.4;;11.6;57.25;
82890;04/12/2015;1200;0;;19.7;;;
82890;05/12/2015;0000;;34.4;;10.2;69.75;
82890;05/12/2015;1200;0;;20.1;;;
82890;06/12/2015;0000;;35.8;;11.1;54.5;
82890;06/12/2015;1200;0;;21.3;;;
82890;07/12/2015;0000;;35.4;;11.7;59.25;
82890;07/12/2015;1200;0;;19.3;;;
82890;08/12/2015;0000;;35.6;;11.8;69.75;
82890;08/12/2015;1200;0;;19.3;;;
82890;09/12/2015;0000;;35.4;;11.4;69.75;
82890;09/12/2015;1200;0;;20.1;;;
82890;10/12/2015;0000;;33.8;;9.6;64.25;
82890;10/12/2015;1200;0;;20.5;;;
82890;11/12/2015;0000;;35.4;;11.8;69.75;
82890;11/12/2015;1200;0;;19.9;;;
82890;12/12/2015;0000;;35;;11.5;69;
82890;12/12/2015;1200;0;;19.9;;;
82890;13/12/2015;0000;;33.4;;10.9;68.75;
82890;13/12/2015;1200;0;;19.9;;;
82890;14/12/2015;0000;;32.2;;11.3;70.5;
82890;14/12/2015;1200;0;;20.1;;;
82890;15/12/2015;0000;;31.6;;8.7;70;
82890;15/12/2015;1200;0;;17.9;;;
82890;16/12/2015;0000;;33.2;;10.4;73.25;
82890;16/12/2015;1200;0;;19.5;;;
82890;17/12/2015;0000;;33.8;;9;83.75;
82890;17/12/2015;1200;0;;20.5;;;
82890;18/12/2015;0000;;31.4;;2.6;89;
82890;18/12/2015;1200;0;;20.7;;;
82890;19/12/2015;0000;;32.4;;6.6;76.25;
82890;19/12/2015;1200;12.6;;20.9;;;
82890;20/12/2015;0000;;33.4;;9.7;69.25;
82890;20/12/2015;1200;0;;20.5;;;
82890;21/12/2015;0000;;30.6;;4.1;78;
82890;21/12/2015;1200;0;;20.3;;;
82890;22/12/2015;0000;;31.6;;5.1;76.25;
82890;22/12/2015;1200;0;;19.9;;;
82890;23/12/2015;0000;;32.4;;10.9;73.75;
82890;23/12/2015;1200;0;;19.7;;;
82890;24/12/2015;0000;;31.6;;5.9;86;
82890;24/12/2015;1200;0;;19.3;;;
82890;25/12/2015;0000;;27;;2.3;89.5;
82890;25/12/2015;1200;3.2;;19.3;;;
82890;26/12/2015;0000;;31.4;;6.8;81.5;
82890;26/12/2015;1200;1;;20.1;;;
82890;27/12/2015;0000;;32;;8.3;82.5;
82890;27/12/2015;1200;0;;20.3;;;
82890;28/12/2015;0000;;32.6;;7.8;76.75;
82890;28/12/2015;1200;0;;19.7;;;
82890;29/12/2015;0000;;27.6;;0.2;94;
82890;29/12/2015;1200;0.4;;21.3;;;
82890;30/12/2015;0000;;30.2;;1;77.25;
82890;30/12/2015;1200;37;;20.1;;;
82890;31/12/2015;0000;;32.2;;8.2;75.75;
82890;31/12/2015;1200;0;;20.3;;;
82890;01/01/2016;0000;;33.8;;0.5;80.5;
82890;01/01/2016;1200;0;;18.5;;;
82890;02/01/2016;0000;;34.4;;7.7;74;
82890;02/01/2016;1200;0;;21.3;;;
82890;03/01/2016;0000;;34.2;;8.3;82;
82890;03/01/2016;1200;0;;21.3;;;
82890;04/01/2016;0000;;34.6;;8.7;69.75;
82890;04/01/2016;1200;17.1;;20.7;;;
82890;05/01/2016;0000;;33.8;;7.5;65.25;
82890;05/01/2016;1200;0;;22.9;;;
82890;06/01/2016;0000;;31.6;;1;79;
82890;06/01/2016;1200;0;;23.1;;;
82890;07/01/2016;0000;;30.6;;1.5;85;
82890;07/01/2016;1200;2.6;;21.7;;;
82890;08/01/2016;0000;;31.8;;2.6;86.75;
82890;08/01/2016;1200;4;;21.5;;;
82890;09/01/2016;0000;;30.4;;3.1;93.5;
82890;09/01/2016;1200;0;;20.7;;;
82890;10/01/2016;0000;;30.4;;4.1;93.75;
82890;10/01/2016;1200;57;;19.1;;;
82890;11/01/2016;0000;;31;;6.2;81.75;
82890;11/01/2016;1200;1.6;;21.3;;;
82890;12/01/2016;0000;;31;;3.5;92;
82890;12/01/2016;1200;0;;20.5;;;
82890;13/01/2016;0000;;30.6;;3.8;80;
82890;13/01/2016;1200;0;;20.5;;;
82890;14/01/2016;0000;;29.8;;0.8;89.5;
82890;14/01/2016;1200;0;;21.1;;;
82890;15/01/2016;0000;;31.6;;7.6;82.75;
82890;15/01/2016;1200;14;;20.1;;;
82890;16/01/2016;0000;;30;;3.7;88.25;
82890;16/01/2016;1200;0;;20.5;;;
82890;17/01/2016;0000;;31.8;;3.8;83.5;
82890;17/01/2016;1200;5.3;;21.7;;;
82890;18/01/2016;0000;;25.4;;0.4;93.75;
82890;18/01/2016;1200;18.2;;20.7;;;
82890;19/01/2016;0000;;30.4;;7.4;89.25;
82890;19/01/2016;1200;28.3;;19.3;;;
82890;20/01/2016;0000;;30;;3.8;94.75;
82890;20/01/2016;1200;0.6;;21.1;;;
82890;21/01/2016;0000;;29;;0;88.75;
82890;21/01/2016;1200;0;;21.3;;;
82890;22/01/2016;0000;;28.8;;0.5;96.25;
82890;22/01/2016;1200;6.8;;20.7;;;
82890;23/01/2016;0000;;28.8;;2.1;96.75;
82890;23/01/2016;1200;18;;20.7;;;
82890;24/01/2016;0000;;30;;2.9;91.5;
82890;24/01/2016;1200;17.5;;20.5;;;
82890;25/01/2016;0000;;31;;10.7;78.75;
82890;25/01/2016;1200;7.6;;20.3;;;
82890;26/01/2016;0000;;31.6;;10.7;84.25;
82890;26/01/2016;1200;0;;19.5;;;
82890;27/01/2016;0000;;30.4;;7.5;75.25;
82890;27/01/2016;1200;0;;20.5;;;
82890;28/01/2016;0000;;31.2;;11.1;78.25;
82890;28/01/2016;1200;0;;19.7;;;
82890;29/01/2016;0000;;29.4;;7.2;80.5;
82890;29/01/2016;1200;0;;17.9;;;
82890;30/01/2016;0000;;28.2;;7.8;87;
82890;30/01/2016;1200;11.4;;17.9;;;
82890;31/01/2016;0000;;30;;6.2;81.75;
82890;31/01/2016;1200;1;;17.7;;;
82890;01/02/2016;0000;;28.8;;6.9;96;
82890;01/02/2016;1200;0;;19.3;;;
82890;02/02/2016;0000;;28.8;;3.8;91;
82890;02/02/2016;1200;23;;20.5;;;
82890;03/02/2016;0000;;28.6;;6;95.25;
82890;03/02/2016;1200;5;;19.9;;;
82890;04/02/2016;0000;;28.6;;7.6;84.25;
82890;04/02/2016;1200;0;;17.9;;;
82890;05/02/2016;0000;;30;;11.5;81.5;
82890;05/02/2016;1200;0;;17.5;;;
82890;06/02/2016;0000;;29.2;;11.2;86.5;
82890;06/02/2016;1200;0;;19.5;;;
82890;07/02/2016;0000;;29.8;;8.9;83;
82890;07/02/2016;1200;0;;17.3;;;
82890;08/02/2016;0000;;30;;10.9;84.5;
82890;08/02/2016;1200;0;;17;;;
82890;09/02/2016;0000;;31.8;;9.1;83.5;
82890;09/02/2016;1200;0;;20.9;;;
82890;10/02/2016;0000;;31;;9;85.5;
82890;10/02/2016;1200;0;;20.5;;;
82890;11/02/2016;0000;;32;;11.2;72;
82890;11/02/2016;1200;0;;19.5;;;
82890;12/02/2016;0000;;32.4;;11.3;72.25;
82890;12/02/2016;1200;0;;17.7;;;
82890;13/02/2016;0000;;32.8;;9.1;78;
82890;13/02/2016;1200;0;;20.1;;;
82890;14/02/2016;0000;;32.4;;9.7;69.75;
82890;14/02/2016;1200;0;;21.5;;;
82890;15/02/2016;0000;;32.6;;8.3;78.5;
82890;15/02/2016;1200;0;;19.3;;;
82890;16/02/2016;0000;;27.6;;1.3;86.5;
82890;16/02/2016;1200;38.6;;18.3;;;
82890;17/02/2016;0000;;30.2;;11.4;90.75;
82890;17/02/2016;1200;0;;20.1;;;
82890;18/02/2016;0000;;30.4;;9;82.75;
82890;18/02/2016;1200;0;;19.3;;;
82890;19/02/2016;0000;;31.8;;8.6;82.75;
82890;19/02/2016;1200;0;;20.5;;;
82890;20/02/2016;0000;;29.8;;9.5;77.75;
82890;20/02/2016;1200;3.4;;19.9;;;
82890;21/02/2016;0000;;30.6;;8;83;
82890;21/02/2016;1200;0;;20.3;;;
82890;22/02/2016;0000;;30.8;;11.4;79;
82890;22/02/2016;1200;0;;17.5;;;
82890;23/02/2016;0000;;30.4;;6.9;90;
82890;23/02/2016;1200;0;;19.5;;;
82890;24/02/2016;0000;;30.4;;6.6;86;
82890;24/02/2016;1200;26.6;;19.9;;;
82890;25/02/2016;0000;;31.6;;8.7;93.5;
82890;25/02/2016;1200;0;;19.9;;;
82890;26/02/2016;0000;;32.2;;9.9;76.75;
82890;26/02/2016;1200;0;;18.5;;;
82890;27/02/2016;0000;;31.6;;10.9;81.5;
82890;27/02/2016;1200;0;;18.9;;;
82890;28/02/2016;0000;;32.2;;11;80;
82890;28/02/2016;1200;0;;18.1;;;
82890;29/02/2016;0000;;32.8;;11.3;90.75;
82890;29/02/2016;1200;0;;19.7;;;
82890;01/03/2016;0000;;32.2;;11.5;72.5;
82890;01/03/2016;1200;0;;18.3;;;
82890;02/03/2016;0000;;32.4;;11;90.75;
82890;02/03/2016;1200;0;;19.9;;;
82890;03/03/2016;0000;;32;;5.8;93.25;
82890;03/03/2016;1200;0;;18.7;;;
82890;04/03/2016;0000;;32.8;;8.9;94.25;
82890;04/03/2016;1200;0;;19.9;;;
82890;05/03/2016;0000;;33.2;;11;73;
82890;05/03/2016;1200;0;;21.1;;;
82890;06/03/2016;0000;;33.4;;11.2;76.75;
82890;06/03/2016;1200;0;;19.7;;;
82890;07/03/2016;0000;;34;;10.8;75;
82890;07/03/2016;1200;0;;18.5;;;
82890;08/03/2016;0000;;34;;10.8;89;
82890;08/03/2016;1200;0;;20.1;;;
82890;09/03/2016;0000;;33;;9.6;78.75;
82890;09/03/2016;1200;0;;21.3;;;
82890;10/03/2016;0000;;33.6;;8.9;90;
82890;10/03/2016;1200;0;;21.1;;;
82890;11/03/2016;0000;;33.6;;9.4;82;
82890;11/03/2016;1200;0.6;;20.3;;;
82890;12/03/2016;0000;;33;;7.9;78.5;
82890;12/03/2016;1200;2;;21.5;;;
82890;13/03/2016;0000;;32.4;;11.1;76.5;
82890;13/03/2016;1200;0;;20.5;;;
82890;14/03/2016;0000;;32.8;;9.8;88.5;
82890;14/03/2016;1200;0;;19.5;;;
82890;15/03/2016;0000;;31.8;;6.7;77.25;
82890;15/03/2016;1200;0.2;;19.5;;;
82890;16/03/2016;0000;;30.6;;3.1;90.75;
82890;16/03/2016;1200;0;;21.3;;;
82890;17/03/2016;0000;;31.4;;4.9;86;
82890;17/03/2016;1200;0;;21.3;;;
82890;18/03/2016;0000;;32.8;;10.5;87.75;
82890;18/03/2016;1200;4.4;;21.3;;;
82890;19/03/2016;0000;;33.6;;10.8;90;
82890;19/03/2016;1200;0;;19.9;;;
82890;20/03/2016;0000;;33.4;;7.8;89.75;
82890;20/03/2016;1200;0;;19.7;;;
82890;21/03/2016;0000;;33.2;;7.9;90.75;
82890;21/03/2016;1200;0;;19.7;;;
82890;22/03/2016;0000;;31.8;;2.8;91.5;
82890;22/03/2016;1200;0;;22.1;;;
82890;23/03/2016;0000;;33.4;;8.8;81.5;
82890;23/03/2016;1200;0;;21.1;;;
82890;24/03/2016;0000;;34;;10;93.75;
82890;24/03/2016;1200;0;;19.9;;;
82890;25/03/2016;0000;;33.8;;10.4;74.5;
82890;25/03/2016;1200;0;;19.5;;;
82890;26/03/2016;0000;;33.8;;7.8;77.75;
82890;26/03/2016;1200;0;;21.1;;;
82890;27/03/2016;0000;;33.4;;10.1;79.5;
82890;27/03/2016;1200;0;;21.5;;;
82890;28/03/2016;0000;;32.4;;7.8;89.5;
82890;28/03/2016;1200;0;;20.1;;;
82890;29/03/2016;0000;;33.6;;7.7;84.75;
82890;29/03/2016;1200;0;;20.7;;;
82890;30/03/2016;0000;;30;;3.9;85;
82890;30/03/2016;1200;22.8;;20.7;;;
82890;31/03/2016;0000;;31.2;;10.6;76.5;
82890;31/03/2016;1200;0;;20.3;;;
82890;01/04/2016;0000;;33;;10.2;90;
82890;01/04/2016;1200;0;;19.7;;;
82890;02/04/2016;0000;;32;;8.3;91;
82890;02/04/2016;1200;0;;20.1;;;
82890;03/04/2016;0000;;32.6;;9.3;93;
82890;03/04/2016;1200;0;;19.9;;;
82890;04/04/2016;0000;;33.4;;10.6;79.25;
82890;04/04/2016;1200;0;;19.7;;;
82890;05/04/2016;0000;;33.4;;9.3;77.25;
82890;05/04/2016;1200;0;;19.3;;;
82890;06/04/2016;0000;;32.2;;8.5;79.75;
82890;06/04/2016;1200;6.4;;20.9;;;
82890;07/04/2016;0000;;32.4;;9.9;72.5;
82890;07/04/2016;1200;0;;18.5;;;
82890;08/04/2016;0000;;34;;9.7;70.75;
82890;08/04/2016;1200;0;;19.9;;;
82890;09/04/2016;0000;;33.6;;9.4;72.75;
82890;09/04/2016;1200;0;;20.1;;;
82890;10/04/2016;0000;;32.8;;7.4;74.25;
82890;10/04/2016;1200;0;;20.1;;;
82890;11/04/2016;0000;;33.2;;7.3;77;
82890;11/04/2016;1200;0;;21.9;;;
82890;12/04/2016;0000;;31.2;;2.7;79.5;
82890;12/04/2016;1200;0;;20.9;;;
82890;13/04/2016;0000;;32.2;;7.7;76.75;
82890;13/04/2016;1200;0;;20.1;;;
82890;14/04/2016;0000;;28.6;;3.9;85.75;
82890;14/04/2016;1200;0;;21.3;;;
82890;15/04/2016;0000;;30;;4.9;86.5;
82890;15/04/2016;1200;4.8;;20.9;;;
82890;16/04/2016;0000;;28.6;;0.2;85.5;
82890;16/04/2016;1200;2.1;;20.3;;;
82890;17/04/2016;0000;;29.6;;2.8;87.75;
82890;17/04/2016;1200;0.5;;20.1;;;
82890;18/04/2016;0000;;28.4;;1.9;83.5;
82890;18/04/2016;1200;1.7;;20.9;;;
82890;19/04/2016;0000;;31.4;;9.8;79.75;
82890;19/04/2016;1200;0;;18.1;;;
82890;20/04/2016;0000;;30.6;;7.9;78;
82890;20/04/2016;1200;0;;20.3;;;
82890;21/04/2016;0000;;28.2;;3.9;92.25;
82890;21/04/2016;1200;0;;19.7;;;
82890;22/04/2016;0000;;30;;6.8;80;
82890;22/04/2016;1200;3.6;;20.1;;;
82890;23/04/2016;0000;;28.4;;1.7;83;
82890;23/04/2016;1200;0;;20.5;;;
82890;24/04/2016;0000;;32.4;;10.1;77;
82890;24/04/2016;1200;0;;19.3;;;
82890;25/04/2016;0000;;32.2;;8.4;81.5;
82890;25/04/2016;1200;0;;19.5;;;
82890;26/04/2016;0000;;32.2;;10;77.25;
82890;26/04/2016;1200;0;;19.3;;;
82890;27/04/2016;0000;;33.8;;10.7;72.5;
82890;27/04/2016;1200;0;;20.3;;;
82890;28/04/2016;0000;;32.6;;10.4;72.5;
82890;28/04/2016;1200;0;;20.3;;;
82890;29/04/2016;0000;;33.2;;10.1;72.25;
82890;29/04/2016;1200;0;;20.5;;;
82890;30/04/2016;0000;;32.8;;10.6;74.5;
82890;30/04/2016;1200;0;;20.7;;;
82890;01/05/2016;0000;;32;;7.2;82.5;
82890;01/05/2016;1200;0;;18.1;;;
82890;02/05/2016;0000;;31.4;;3.9;83;
82890;02/05/2016;1200;54.4;;20.9;;;
82890;03/05/2016;0000;;30.4;;10.5;83;
82890;03/05/2016;1200;3.7;;19.1;;;
82890;04/05/2016;0000;;30;;10.5;75.25;
82890;04/05/2016;1200;0;;16.4;;;
82890;05/05/2016;0000;;30;;8.8;87;
82890;05/05/2016;1200;0;;16.4;;;
82890;06/05/2016;0000;;29;;7.6;78.75;
82890;06/05/2016;1200;4;;18.9;;;
82890;07/05/2016;0000;;29.8;;10.5;80;
82890;07/05/2016;1200;0;;19.5;;;
82890;08/05/2016;0000;;29.6;;9.4;80.5;
82890;08/05/2016;1200;0;;18.9;;;
82890;09/05/2016;0000;;28.2;;0.8;91.25;
82890;09/05/2016;1200;0;;20.1;;;
82890;10/05/2016;0000;;26.6;;2.9;93.75;
82890;10/05/2016;1200;11.6;;20.1;;;
82890;11/05/2016;0000;;29.4;;4.7;91.25;
82890;11/05/2016;1200;33.6;;20.7;;;
82890;12/05/2016;0000;;29;;5.2;87;
82890;12/05/2016;1200;20.8;;20.5;;;
82890;13/05/2016;0000;;30;;9.8;88.25;
82890;13/05/2016;1200;0;;19.3;;;
82890;14/05/2016;0000;;29;;10.7;93;
82890;14/05/2016;1200;0;;18.9;;;
82890;15/05/2016;0000;;28.8;;10.1;94.25;
82890;15/05/2016;1200;0;;18.1;;;
82890;16/05/2016;0000;;27;;2.3;92.5;
82890;16/05/2016;1200;0;;18.3;;;
82890;17/05/2016;0000;;29.4;;8.9;94.75;
82890;17/05/2016;1200;36;;19.5;;;
82890;18/05/2016;0000;;30;;10.5;94.5;
82890;18/05/2016;1200;0;;18.5;;;
82890;19/05/2016;0000;;29.2;;10.8;80.25;
82890;19/05/2016;1200;0;;17.7;;;
82890;20/05/2016;0000;;28.4;;9.6;82.5;
82890;20/05/2016;1200;0;;16.2;;;
82890;21/05/2016;0000;;28.6;;8.3;81.5;
82890;21/05/2016;1200;0;;18.5;;;
82890;22/05/2016;0000;;29;;10.8;79.5;
82890;22/05/2016;1200;0;;16.8;;;
82890;23/05/2016;0000;;30;;4.5;90.25;
82890;23/05/2016;1200;0;;20.5;;;
82890;24/05/2016;0000;;29.4;;6.5;89;
82890;24/05/2016;1200;14.1;;20.9;;;
82890;25/05/2016;0000;;26.4;;5.5;91;
82890;25/05/2016;1200;0;;19.9;;;
82890;26/05/2016;0000;;27;;6.5;84.75;
82890;26/05/2016;1200;5.2;;18.7;;;
82890;27/05/2016;0000;;27;;9.4;83.5;
82890;27/05/2016;1200;0;;16.4;;;
82890;28/05/2016;0000;;27.6;;8.9;90;
82890;28/05/2016;1200;0;;19.5;;;
82890;29/05/2016;0000;;28.4;;7.4;90.25;
82890;29/05/2016;1200;0;;19.1;;;
82890;30/05/2016;0000;;28;;6.7;92.25;
82890;30/05/2016;1200;10.6;;20.9;;;
82890;31/05/2016;0000;;27.4;;3.4;88.25;
82890;31/05/2016;1200;3.2;;19.7;;;
82890;01/06/2016;0000;;28;;10.2;90;
82890;01/06/2016;1200;0;;18.7;;;
82890;02/06/2016;0000;;28.8;;6.9;90;
82890;02/06/2016;1200;0;;19.1;;;
82890;03/06/2016;0000;;28.2;;3.7;87.75;
82890;03/06/2016;1200;0;;19.5;;;
82890;04/06/2016;0000;;29;;10.2;87;
82890;04/06/2016;1200;0;;18.1;;;
82890;05/06/2016;0000;;28.4;;8;85.25;
82890;05/06/2016;1200;0;;20.3;;;
82890;06/06/2016;0000;;28.8;;8.2;84.75;
82890;06/06/2016;1200;0;;17.5;;;
82890;07/06/2016;0000;;29.4;;10.4;77.25;
82890;07/06/2016;1200;0;;16.8;;;
82890;08/06/2016;0000;;31;;10.5;79;
82890;08/06/2016;1200;0;;19.1;;;
82890;09/06/2016;0000;;30.2;;9.8;80.25;
82890;09/06/2016;1200;0;;18.9;;;
82890;10/06/2016;0000;;29.4;;9.8;80.5;
82890;10/06/2016;1200;0;;19.9;;;
82890;11/06/2016;0000;;29.8;;10.5;80.75;
82890;11/06/2016;1200;0;;17.3;;;
82890;12/06/2016;0000;;29.8;;10.5;78.75;
82890;12/06/2016;1200;0;;17.3;;;
